"Game Area","Source","Criteria","Who","English","ID","Trigger","User Data","Memory","Notes","English Old","French","Italian","German","Spanish","Brasilian","Dutch","Hungarian","Polish","Russian"
"Notifications","HQBuildingComplete","Type = Header;","Builder","{Building:Name} Building Complete!","PSG_10002556","Type = Body0;","MailGroup = Team","","","","Bâtiment construit : {Building:Name}","{Building:Name}: costruzione completata!","Bau von {Building:Name} abgeschlossen!","¡Terminada la construcción de {Building:Name}!","<gender^Building=F>
Construção da {Building:Name} completada!
</gender>
<gender^Building=M>
Construção do {Building:Name} completada!
</gender>
","Bouw {Building:Name} voltooid!","A(z) {Building:Name} építése befejeződött!","{Building:Name}: ukończono budowę!","{Building:Name} - строительство завершено!"
"Notifications","HQBuildingComplete","Type = Body0;","Builder","Alright guv'nor,","PSG_10002517","Type = Body1;","AddLineBreaks = 2","","","","Bonjour !","Ehi capo,","Alles klar,","¡Muy bien!","Certo, chefe,","Oké, baas.","Rendben, főnök!","W porządku, szefie,","Ну что, начальник..."
"Notifications","HQBuildingComplete","Type = Body1;","Builder","We're all done with't work in yer HQ. A brand spanking new {Building:Name}! Eeh, it looks right pretty!","PSG_10002518","Type = Body2;","AddLineBreaks = 2","","","","Nous avons fini les travaux à votre QG. Le bâtiment {Building:Name} est achevé et il est de toute beauté ! ","<gender^Building=F>
Abbiamo completato i lavori al tuo QG. Ora hai una {Building:Name} nuova di zecca! Non è stupenda?
</gender>
<gender^Building=M>
Abbiamo completato i lavori al tuo QG. Ora hai un {Building:Name} nuovo di zecca! Non è stupendo?
</gender>
<gender^Building=N>
Abbiamo completato i lavori al tuo QG. Ora hai un {Building:Name} nuovo di zecca! Non è stupendo?
</gender>
<gender^Building=NS>
Abbiamo completato i lavori al tuo QG. Ora hai uno {Building:Name} nuovo di zecca! Non è stupendo?
</gender>
","die Arbeiten an Ihrem Hauptquartier sind abgeschlossen. Ganz neu mit dabei: {Building:Name}! Echt schön, oder?!","Ya hemos liquidado el curro de la sede. ¡Y toma qué pedazo de {Building:Name}! ¿A que nos ha quedado fetén?","<gender^Building=F>
Nós acabamos com o trabalho na sua sede. Uma {Building:Name} nova em folha! É, ficou bem bonita!
</gender>
<gender^Building=M>
Nós acabamos com o trabalho na sua sede. Um {Building:Name} novo em folha! É, ficou bem bonito!
</gender>
","We zijn helemaal klaar met het werk in het hoofdkwartier. Een <lowercase>{Building:Name}</lowercase>, gloednieuw! Ziet er mooi uit, hè?","A Központon minden munkálatot befejeztünk. Kész a vadonatúj, csillogó {Building:Name}! Nagyon baba, ahogy kinéz!","Skończyliśmy prace nad twoją centralą. {Building:Name} już stoi! Ech, co za śliczność!","Закончили мы работу над вашим штабом. {Building:Name} - новье, с иголочки! Красота просто!"
"Notifications","HQBuildingComplete","Type = Body2;","Builder","Give us a shout if ye' want any more work done.","PSG_10002573","","MailButton = HQ","","","","Appelez-nous si vous avez d'autres bâtiments à construire !","Facci un fischio se ti serve altro.","Rufen Sie einfach an, wenn wir noch was für Sie machen sollen.","Si quieres que hagamos algo más, no te cortes y danos un toque.","Se precisar que façamos mais coisas, só avisar.","Geef maar een gil als er nog meer moet gebeuren.","Csak szólj, ha újabb melód lenne!","Daj nam znać, jeśli będziesz mieć dla nas coś jeszcze do roboty.","Если нужно будет что еще, обращайтесь."
"Notifications","HQUpgradeComplete","Type = Header;","Builder","{Building:Name} Upgrade Complete!","PSG_10002557","Type = Body0;","MailGroup = Team","","","","{Building:Name} : Amélioration terminée !","{Building:Name}: miglioramento completato!","Erweiterung von {Building:Name} abgeschlossen!","<gender^Building=F>
¡Terminada la mejora de la {Building:Name}!
</gender>
<gender^Building=M>
¡Terminada la mejora del {Building:Name}!
</gender>
<gender^Building=FP>
¡Terminada la mejora de las {Building:Name}!
</gender>
<gender^Building=MP>
¡Terminada la mejora de los {Building:Name}!
</gender>","{Building:Name}: melhoria completada!","Upgrade {Building:Name} voltooid!","A(z) {Building:Name} fejlesztése elkészült!","{Building:Name}: zakończono ulepszanie.","{Building:Name} - улучшение завершено!"
"Notifications","HQUpgradeComplete","Type = Body0;","Builder","Eh up, pal. ","PSG_10002535","Type = Body1;","","","","","Hé, chef ! ","Come va? ","Tach. ","Qué pasa, colega. ","E aí, camarada. ","Zeg, maat. ","Helló, haver!","Hej, szefie. ","Здорово, приятель."
"Notifications","HQUpgradeComplete","Type = Body1;","Builder","We've sorted t'work on yer {Building:Name}.","PSG_10002537","Type = Body2;","AddLineBreaks = 2","","","","Nous avons fini les travaux du bâtiment {Building:Name}.","<gender^Building=F>
Abbiamo finito di lavorare sulla {Building:Name}.
</gender>
<gender^Building=M>
Abbiamo finito di lavorare sul {Building:Name}.
</gender>
<gender^Building=N>
Abbiamo finito di lavorare sull'{Building:Name}.
</gender>
<gender^Building=NS>
Abbiamo finito di lavorare sullo {Building:Name}.
</gender>","<gender^Building=F>
Wir sind feddich mit der {Building:Name}.
</gender>
<gender^Building=M>
Wir sind feddich mit dem {Building:Name}.
</gender>
<gender^Building=N>
Wir sind feddich mit dem {Building:Name}.
</gender>
","<gender^LastRaceWinner=F>
Ya te hemos terminado la reforma de {Building:Name}.
</gender>
<gender^LastRaceWinner=M>
Ya te hemos terminado la reforma de {Building:Name}.
</gender>
","<gender^Building=F>
A gente acabou de trabalhar na {Building:Name}.
</gender>
<gender^Building=M>
A gente acabou de trabalhar na {Building:Name}.
</gender>
","We zijn klaar met je <lowercase>{Building:Name}</lowercase>.","A(z) {Building:Name} fejlesztését befejeztük.","Skończyliśmy prace nad budynkiem {Building:Name}.","Мы все сделали. Вот вам - {Building:Name}."
"Notifications","HQUpgradeComplete","Type = Body2;","Builder","It's looking reet pretty, I think you'll agree. Give us a bell if you need more bells and whistles adding anywhere, though, eh?","PSG_10002538","","MailButton = HQ","","","","Tout est au poil, vous n'aurez rien à redire. Appelez-nous à nouveau si vous avez d'autres améliorations à effectuer, hein !","È un lavoro perfetto, so che ti piacerà. Chiamaci se vuoi aggiungere qualcos'altro, mi raccomando.","Sieht ziemlich töfte aus, werden Sie auch so sehen. Klingeln Sie durch, wenn Sie irgendwo noch mehr Schnickschnack brauchen, okay?","Se ve de lujo, no me dirás que no. Pero tú danos un toque si quieres que le demos una mano de gotelé o algo, ¿vale?","Está uma lindeza, acho que você vai concordar. Dá um toque na gente se precisar que mais coisas sejam feitas, ok?","Het ziet er schitterend uit. Ik weet zeker dat jij dat ook vindt. Geef maar een gil als er meer toeters en bellen aan moeten, oké?","Nagyon pöpec, szerintem te is ezt mondod majd. Csak csörgess meg, ha bárhol akarsz még egy kis optikai tuningot, okés? ","Wygląda całkiem zgrabnie, przyznasz chyba. Daj tylko znać, jeśli zdecydujesz się na jakieś wodotryski, dobra?","Смотрится здорово. Вы, я думаю, согласитесь. Если нужно будет что добавить - свистите."
"Notifications","SponsorHappinessLow","Type = Header;","SponsorLiaison","Maintaining Good Sponsor Relationships","PSG_10002558","Type = Body0;","MailGroup = Team","","","","Entretien des relations avec le sponsor","Mantenere buoni rapporti con gli sponsor","Beziehungen zu Sponsoren pflegen","Mantener una buena relación con los patrocinadores","Mantendo bons relacionamentos com patrocinadores","Goede sponsorrelaties onderhouden","Jó szponzorkapcsolatok fenntartása","Utrzymywanie dobrych relacji sponsorskich","Поддержание хороших отношений со спонсорами"
"Notifications","SponsorHappinessLow","Type = Body0;","SponsorLiaison","Hi {Player:FirstName},","PSG_10002520","Type = Body1;","AddLineBreaks = 2","","","","Bonjour {Player:FirstName},","Ciao {Player:FirstName},","Hallo {Player:FirstName},","Hola, {Player:FirstName}.","Olá, {Player:FirstName},","Hallo {Player:FirstName},","Helló, {Player:FirstName}!","Cześć, {Player:FirstName}!","Здравствуйте, {Player:FirstName}!"
"Notifications","SponsorHappinessLow","Type = Body1;","SponsorLiaison","Sponsorships are a partnership, and we're not happy about the way you've been treating us.","PSG_10002521","Type = Body2;","AddLineBreaks = 2","","","","Un sponsor est avant tout un partenaire et nous sommes donc extrêmement déçus de la manière dont vous nous avez traité ces derniers temps.","Anche i tuoi sponsor hanno un cuore, e noi non siamo per niente contenti di come ci stai trattando.","wir sind eure Sponsoren und ziemlich unglücklich darüber, wie ihr uns behandelt.","Los patrocinios son una cuestión de colaboración, y no nos gusta cómo nos estás tratando.","Patrocinar é uma parceria, e não estamos felizes com a forma que você tem nos tratado.","Sponsorcontracten zijn een vorm van samenwerking, en we zijn niet blij met de manier waarop je ons behandelt.","A szponzorálás partnerség, és nem örülünk annak, ahogy minket kezelnek. ","Sponsorowanie opiera się na partnerstwie, a nam nie podoba się sposób, w jaki nas traktujesz.","Спонсорство - это партнерство, и нам не нравится, как вы к нам относитесь."
"Notifications","SponsorHappinessLow","Type = Body2;","SponsorLiaison","We've not been invited to a race in weeks!","PSG_10002522","Type = Body3;","AddLineBreaks = 2","","","","Nous n'avons même pas été invités à regarder une course depuis des semaines !","È una vita che non veniamo invitati a una corsa!","Wir haben seit Wochen keine Einladung zu einem Rennen bekommen!","¡Hace semanas que no nos invitas a una carrera!","Não somos convidados para uma corrida faz semanas!","We zijn al weken niet uitgenodigd voor een race!","Hetek óta nem hívtak meg egyetlen versenyre sem!","Od tygodni nie zaproszono nas na wyścig!","Вы нас уже много недель на гонки не приглашаете!"
"Notifications","SponsorHappinessLow","Type = Body2;","SponsorLiaison","The entire point of sponsoring you was so that our MD could go away on a jolly every few weekends! It's not rocket science. ","PSG_10002534","Type = Body3;","AddLineBreaks = 2","","","","Si nous vous avons sponsorisé, c'est avant tout pour permettre à notre directeur général de se détendre un peu toutes les deux semaines ! Ce n'est pourtant pas compliqué à comprendre ! ","Il motivo principale per cui ti sponsorizziamo è per far passare al nostro direttore generale qualche fine settimana di relax! Non mi sembra tanto difficile da capire. ","Den Vertrag mit euch haben wir nur deswegen abgeschlossen, damit unser Geschäftsführer alle paar Wochenenden einen drauf machen kann. Das ist doch nicht so schwer zu kapieren. ","¡Si os patrocinamos es para que nuestros peces gordos puedan ir a pasar un buen fin de semana de vez en cuando! ¡Ni que fuera tan complicado de entender! ","A razão de patrocinar você era pra que nosso diretor pudesse ir aproveitar alguns fins de semana! Não é algo complicado. ","De hele idee achter dat sponsorcontract was dat onze Managing Director om de zoveel weekenden een snoepreisje kon maken! Daar hoef je geen raketgeleerde voor te zijn. ","A szponzorálásotok lényege, hogy a marketingigazgatónk pár hetente elmehessen egy-egy vidám hétvégére! Ez nem atomfizika. ","Głównym założeniem naszego sponsoringu była możliwość rozerwania się co jakiś czas! To dosyć proste. ","Главная цель спонсорской поддержки в том, чтобы мы тоже могли побывать на гонках раз в несколько недель! Что тут непонятного?"
"Notifications","SponsorHappinessLow","Type = Body2;","SponsorLiaison","The hospitality you offer when we're away at races is just pathetic! I mean, at least offer us some decent champagne, for pity's sake. ","PSG_10002523","Type = Body3;","AddLineBreaks = 2","","","","Les conditions dans lesquelles vous nous recevez lors des courses sont tout simplement inacceptables ! Offrez-nous au moins un peu de champagne, que diable ! ","L'ospitalità che ci riservi durante le gare è ridicola! Non chiedo tanto, ma potresti almeno offrirci dello champagne decente. ","Eure Bewirtung auf den Rennveranstaltungen ist einfach unter aller Sau! Bietet uns doch wenigstens mal vernünftigen Champagner an, Leute! ","¡La hospitalidad cuando vamos a las carreras es de pena! O sea, por lo menos ofrecednos un poco de champán decente, por el amor de... ","A hospitalidade que você oferece quando estamos nas corridas é patética! Digo, ofereça pelo menos um champanhe decente, céus. ","De gastvrijheid die jij op de races biedt, is erbarmelijk! Ik bedoel, je kunt ons minstens een goede champagne geven. ","Ahogy minket megvendégeltek a versenyeken, egyszerűen szánalmas! Úgy értem, legalább megkínálhatnátok minket valami normális pezsgővel, az ég szerelmére!","Gościnność, którą nam oferujesz podczas wyścigów, jest na żałosnym poziomie! Zaproponuj chociaż jakiegoś porządnego szampana, na litość boską. ","То, как вы нас принимаете на гонках, - просто ужас! Бога ради, вы бы хоть нормального шампанского нам предложили!"
